A2 teach_family name=fmukvakvak conf=1.000 centroid=-0.000,0.003,-0.003,-0.002,-0.001,0.001,0.001,-0.001,-0.003,0.001,-0.000,-0.002,0.004,-0.004,-0.000,-0.008,-0.003,0.002,-0.001,0.001,-0.002,-0.002,-0.005,0.001,-0.004,0.000,0.000,0.001,-0.002,0.007,-0.003,0.005
A2 teach_family name=ftolrin conf=1.000 centroid=0.000,0.001,0.001,0.000,0.003,0.003,0.001,-0.000,-0.004,0.000,-0.000,-0.002,0.007,-0.006,0.001,-0.008,-0.003,0.005,-0.002,-0.000,0.000,-0.000,-0.004,0.001,-0.004,-0.002,-0.001,0.001,-0.003,0.008,-0.002,0.001
A2 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
A15 teach_family name=fmukvakka conf=1.000 centroid=-0.000,0.002,0.001,0.000,0.002,-0.001,0.001,0.000,-0.005,0.001,0.001,-0.001,0.007,-0.004,0.002,-0.007,-0.004,0.002,-0.002,-0.003,0.000,0.000,-0.002,0.002,-0.008,0.000,0.001,0.000,-0.003,0.010,0.000,-0.000
A15 teach_family name=ftolrin conf=1.000 centroid=0.000,0.001,0.001,0.000,0.003,0.003,0.001,-0.000,-0.004,0.000,-0.000,-0.002,0.007,-0.006,0.001,-0.008,-0.003,0.005,-0.002,-0.000,0.000,-0.000,-0.004,0.001,-0.004,-0.002,-0.001,0.001,-0.003,0.008,-0.002,0.001
A15 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
A22 teach_family name=ftolrin conf=1.000 centroid=0.000,0.001,0.001,0.000,0.003,0.003,0.001,-0.000,-0.004,0.000,-0.000,-0.002,0.007,-0.006,0.001,-0.008,-0.003,0.005,-0.002,-0.000,0.000,-0.000,-0.004,0.001,-0.004,-0.002,-0.001,0.001,-0.003,0.008,-0.002,0.001
A22 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
A22 teach_family name=fsulo conf=1.000 centroid=0.000,0.002,0.001,-0.000,0.002,0.002,0.002,0.000,-0.004,0.001,-0.000,-0.002,0.006,-0.005,0.001,-0.009,-0.003,0.005,-0.001,0.000,0.000,-0.001,-0.004,0.001,-0.004,-0.001,-0.001,0.000,-0.003,0.009,-0.002,0.001
A2 teach_family name=fmukvakvak conf=1.000 centroid=-0.000,0.003,-0.003,-0.002,-0.001,0.001,0.001,-0.001,-0.003,0.001,-0.000,-0.002,0.004,-0.004,-0.000,-0.008,-0.003,0.002,-0.001,0.001,-0.002,-0.002,-0.005,0.001,-0.004,0.000,0.000,0.001,-0.002,0.007,-0.003,0.005
A2 teach_family name=ftolrin conf=1.000 centroid=0.000,0.001,0.001,0.000,0.003,0.003,0.001,-0.000,-0.004,0.000,-0.000,-0.002,0.007,-0.006,0.001,-0.008,-0.003,0.005,-0.002,-0.000,0.000,-0.000,-0.004,0.001,-0.004,-0.002,-0.001,0.001,-0.003,0.008,-0.002,0.001
A2 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
A27 teach_family name=fkalomuk conf=1.000 centroid=0.000,0.002,0.001,-0.001,0.002,0.003,-0.001,-0.000,-0.002,0.003,0.002,-0.001,0.008,-0.007,0.000,-0.006,-0.005,0.006,0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.004,-0.003,-0.000,0.000,-0.002,0.010,-0.003,0.004
A27 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
A27 teach_family name=fkatol conf=1.000 centroid=0.000,0.003,0.001,-0.001,0.002,0.001,0.002,-0.001,-0.004,0.002,0.001,0.002,0.006,-0.006,-0.000,-0.010,-0.004,0.005,-0.001,-0.001,0.001,-0.001,-0.003,0.001,-0.005,-0.001,0.000,0.001,-0.002,0.009,-0.003,0.003
A16 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
A16 teach_family name=fbelvak conf=1.000 centroid=0.000,0.003,0.001,-0.002,0.002,0.001,0.001,-0.001,-0.004,0.001,0.000,0.001,0.007,-0.006,-0.001,-0.010,-0.004,0.006,0.001,-0.000,-0.000,-0.000,-0.003,0.001,-0.006,-0.001,0.000,0.002,-0.002,0.009,-0.004,0.003
A16 teach_family name=flo conf=1.000 centroid=0.000,0.003,0.002,-0.001,0.003,0.001,0.002,-0.001,-0.003,0.001,0.000,0.002,0.008,-0.006,-0.001,-0.010,-0.003,0.005,0.000,-0.001,0.001,0.000,-0.003,0.002,-0.006,-0.002,0.000,0.001,-0.003,0.010,-0.004,0.003
A13 teach_family name=ftolrin conf=1.000 centroid=0.000,0.001,0.001,0.000,0.003,0.003,0.001,-0.000,-0.004,0.000,-0.000,-0.002,0.007,-0.006,0.001,-0.008,-0.003,0.005,-0.002,-0.000,0.000,-0.000,-0.004,0.001,-0.004,-0.002,-0.001,0.001,-0.003,0.008,-0.002,0.001
A13 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
A13 teach_family name=fsulo conf=1.000 centroid=0.000,0.002,0.001,-0.000,0.002,0.002,0.002,0.000,-0.004,0.001,-0.000,-0.002,0.006,-0.005,0.001,-0.009,-0.003,0.005,-0.001,0.000,0.000,-0.001,-0.004,0.001,-0.004,-0.001,-0.001,0.000,-0.003,0.009,-0.002,0.001
A12 teach_family name=ftolrin conf=1.000 centroid=0.000,0.001,0.001,0.000,0.003,0.003,0.001,-0.000,-0.004,0.000,-0.000,-0.002,0.007,-0.006,0.001,-0.008,-0.003,0.005,-0.002,-0.000,0.000,-0.000,-0.004,0.001,-0.004,-0.002,-0.001,0.001,-0.003,0.008,-0.002,0.001
A12 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
A12 teach_family name=fsulo conf=1.000 centroid=0.000,0.002,0.001,-0.000,0.002,0.002,0.002,0.000,-0.004,0.001,-0.000,-0.002,0.006,-0.005,0.001,-0.009,-0.003,0.005,-0.001,0.000,0.000,-0.001,-0.004,0.001,-0.004,-0.001,-0.001,0.000,-0.003,0.009,-0.002,0.001
A15 teach_family name=fmukvakka conf=1.000 centroid=-0.000,0.002,0.001,0.000,0.002,-0.001,0.001,0.000,-0.005,0.001,0.001,-0.001,0.007,-0.004,0.002,-0.007,-0.004,0.002,-0.002,-0.003,0.000,0.000,-0.002,0.002,-0.008,0.000,0.001,0.000,-0.003,0.010,0.000,-0.000
A15 teach_family name=ftolrin conf=1.000 centroid=0.000,0.001,0.001,0.000,0.003,0.003,0.001,-0.000,-0.004,0.000,-0.000,-0.002,0.007,-0.006,0.001,-0.008,-0.003,0.005,-0.002,-0.000,0.000,-0.000,-0.004,0.001,-0.004,-0.002,-0.001,0.001,-0.003,0.008,-0.002,0.001
A15 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
A5 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
A5 teach_family name=fbelvak conf=1.000 centroid=0.000,0.003,0.001,-0.002,0.002,0.001,0.001,-0.001,-0.004,0.001,0.000,0.001,0.007,-0.006,-0.001,-0.010,-0.004,0.006,0.001,-0.000,-0.000,-0.000,-0.003,0.001,-0.006,-0.001,0.000,0.002,-0.002,0.009,-0.004,0.003
A5 teach_family name=flo conf=1.000 centroid=0.000,0.003,0.002,-0.001,0.003,0.001,0.002,-0.001,-0.003,0.001,0.000,0.002,0.008,-0.006,-0.001,-0.010,-0.003,0.005,0.000,-0.001,0.001,0.000,-0.003,0.002,-0.006,-0.002,0.000,0.001,-0.003,0.010,-0.004,0.003
A22 teach_family name=ftolrin conf=1.000 centroid=0.000,0.001,0.001,0.000,0.003,0.003,0.001,-0.000,-0.004,0.000,-0.000,-0.002,0.007,-0.006,0.001,-0.008,-0.003,0.005,-0.002,-0.000,0.000,-0.000,-0.004,0.001,-0.004,-0.002,-0.001,0.001,-0.003,0.008,-0.002,0.001
A22 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
A22 teach_family name=fsulo conf=1.000 centroid=0.000,0.002,0.001,-0.000,0.002,0.002,0.002,0.000,-0.004,0.001,-0.000,-0.002,0.006,-0.005,0.001,-0.009,-0.003,0.005,-0.001,0.000,0.000,-0.001,-0.004,0.001,-0.004,-0.001,-0.001,0.000,-0.003,0.009,-0.002,0.001
A25 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
A25 teach_family name=fbelvak conf=1.000 centroid=0.000,0.003,0.001,-0.002,0.002,0.001,0.001,-0.001,-0.004,0.001,0.000,0.001,0.007,-0.006,-0.001,-0.010,-0.004,0.006,0.001,-0.000,-0.000,-0.000,-0.003,0.001,-0.006,-0.001,0.000,0.002,-0.002,0.009,-0.004,0.003
A25 teach_family name=flo conf=1.000 centroid=0.000,0.003,0.002,-0.001,0.003,0.001,0.002,-0.001,-0.003,0.001,0.000,0.002,0.008,-0.006,-0.001,-0.010,-0.003,0.005,0.000,-0.001,0.001,0.000,-0.003,0.002,-0.006,-0.002,0.000,0.001,-0.003,0.010,-0.004,0.003
A6 teach_family name=ftolrin conf=1.000 centroid=0.000,0.001,0.001,0.000,0.003,0.003,0.001,-0.000,-0.004,0.000,-0.000,-0.002,0.007,-0.006,0.001,-0.008,-0.003,0.005,-0.002,-0.000,0.000,-0.000,-0.004,0.001,-0.004,-0.002,-0.001,0.001,-0.003,0.008,-0.002,0.001
A6 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
A6 teach_family name=fsulo conf=1.000 centroid=0.000,0.002,0.001,-0.000,0.002,0.002,0.002,0.000,-0.004,0.001,-0.000,-0.002,0.006,-0.005,0.001,-0.009,-0.003,0.005,-0.001,0.000,0.000,-0.001,-0.004,0.001,-0.004,-0.001,-0.001,0.000,-0.003,0.009,-0.002,0.001
A26 teach_family name=ftolrin conf=1.000 centroid=0.000,0.001,0.001,0.000,0.003,0.003,0.001,-0.000,-0.004,0.000,-0.000,-0.002,0.007,-0.006,0.001,-0.008,-0.003,0.005,-0.002,-0.000,0.000,-0.000,-0.004,0.001,-0.004,-0.002,-0.001,0.001,-0.003,0.008,-0.002,0.001
A26 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
A26 teach_family name=fsulo conf=1.000 centroid=0.000,0.002,0.001,-0.000,0.002,0.002,0.002,0.000,-0.004,0.001,-0.000,-0.002,0.006,-0.005,0.001,-0.009,-0.003,0.005,-0.001,0.000,0.000,-0.001,-0.004,0.001,-0.004,-0.001,-0.001,0.000,-0.003,0.009,-0.002,0.001
A18 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
A18 teach_family name=fbelvak conf=1.000 centroid=0.000,0.003,0.001,-0.002,0.002,0.001,0.001,-0.001,-0.004,0.001,0.000,0.001,0.007,-0.006,-0.001,-0.010,-0.004,0.006,0.001,-0.000,-0.000,-0.000,-0.003,0.001,-0.006,-0.001,0.000,0.002,-0.002,0.009,-0.004,0.003
A18 teach_family name=flo conf=1.000 centroid=0.000,0.003,0.002,-0.001,0.003,0.001,0.002,-0.001,-0.003,0.001,0.000,0.002,0.008,-0.006,-0.001,-0.010,-0.003,0.005,0.000,-0.001,0.001,0.000,-0.003,0.002,-0.006,-0.002,0.000,0.001,-0.003,0.010,-0.004,0.003
A24 teach_family name=ftolrin conf=1.000 centroid=0.000,0.001,0.001,0.000,0.003,0.003,0.001,-0.000,-0.004,0.000,-0.000,-0.002,0.007,-0.006,0.001,-0.008,-0.003,0.005,-0.002,-0.000,0.000,-0.000,-0.004,0.001,-0.004,-0.002,-0.001,0.001,-0.003,0.008,-0.002,0.001
A24 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
A24 teach_family name=fsulo conf=1.000 centroid=0.000,0.002,0.001,-0.000,0.002,0.002,0.002,0.000,-0.004,0.001,-0.000,-0.002,0.006,-0.005,0.001,-0.009,-0.003,0.005,-0.001,0.000,0.000,-0.001,-0.004,0.001,-0.004,-0.001,-0.001,0.000,-0.003,0.009,-0.002,0.001
A2 teach_family name=ftolrin conf=1.000 centroid=0.000,0.001,0.001,0.000,0.003,0.003,0.001,-0.000,-0.004,0.000,-0.000,-0.002,0.007,-0.006,0.001,-0.008,-0.003,0.005,-0.002,-0.000,0.000,-0.000,-0.004,0.001,-0.004,-0.002,-0.001,0.001,-0.003,0.008,-0.002,0.001
A2 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
A2 teach_family name=fsulo conf=1.000 centroid=0.000,0.002,0.001,-0.000,0.002,0.002,0.002,0.000,-0.004,0.001,-0.000,-0.002,0.006,-0.005,0.001,-0.009,-0.003,0.005,-0.001,0.000,0.000,-0.001,-0.004,0.001,-0.004,-0.001,-0.001,0.000,-0.003,0.009,-0.002,0.001
A12 teach_family name=ftolrin conf=1.000 centroid=0.000,0.001,0.001,0.000,0.003,0.003,0.001,-0.000,-0.004,0.000,-0.000,-0.002,0.007,-0.006,0.001,-0.008,-0.003,0.005,-0.002,-0.000,0.000,-0.000,-0.004,0.001,-0.004,-0.002,-0.001,0.001,-0.003,0.008,-0.002,0.001
A12 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
A12 teach_family name=fsulo conf=1.000 centroid=0.000,0.002,0.001,-0.000,0.002,0.002,0.002,0.000,-0.004,0.001,-0.000,-0.002,0.006,-0.005,0.001,-0.009,-0.003,0.005,-0.001,0.000,0.000,-0.001,-0.004,0.001,-0.004,-0.001,-0.001,0.000,-0.003,0.009,-0.002,0.001
A15 teach_family name=fmukvakka conf=1.000 centroid=-0.000,0.002,0.001,0.000,0.002,-0.001,0.001,0.000,-0.005,0.001,0.001,-0.001,0.007,-0.004,0.002,-0.007,-0.004,0.002,-0.002,-0.003,0.000,0.000,-0.002,0.002,-0.008,0.000,0.001,0.000,-0.003,0.010,0.000,-0.000
A15 teach_family name=ftolrin conf=1.000 centroid=0.000,0.001,0.001,0.000,0.003,0.003,0.001,-0.000,-0.004,0.000,-0.000,-0.002,0.007,-0.006,0.001,-0.008,-0.003,0.005,-0.002,-0.000,0.000,-0.000,-0.004,0.001,-0.004,-0.002,-0.001,0.001,-0.003,0.008,-0.002,0.001
A15 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
A9 teach_family name=fkalomuk conf=1.000 centroid=0.000,0.002,0.001,-0.001,0.002,0.003,-0.001,-0.000,-0.002,0.003,0.002,-0.001,0.008,-0.007,0.000,-0.006,-0.005,0.006,0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.004,-0.003,-0.000,0.000,-0.002,0.010,-0.003,0.004
A9 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
A9 teach_family name=fkatol conf=1.000 centroid=0.000,0.003,0.001,-0.001,0.002,0.001,0.002,-0.001,-0.004,0.002,0.001,0.002,0.006,-0.006,-0.000,-0.010,-0.004,0.005,-0.001,-0.001,0.001,-0.001,-0.003,0.001,-0.005,-0.001,0.000,0.001,-0.002,0.009,-0.003,0.003
A5 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
A5 teach_family name=fbelvak conf=1.000 centroid=0.000,0.003,0.001,-0.002,0.002,0.001,0.001,-0.001,-0.004,0.001,0.000,0.001,0.007,-0.006,-0.001,-0.010,-0.004,0.006,0.001,-0.000,-0.000,-0.000,-0.003,0.001,-0.006,-0.001,0.000,0.002,-0.002,0.009,-0.004,0.003
A5 teach_family name=flo conf=1.000 centroid=0.000,0.003,0.002,-0.001,0.003,0.001,0.002,-0.001,-0.003,0.001,0.000,0.002,0.008,-0.006,-0.001,-0.010,-0.003,0.005,0.000,-0.001,0.001,0.000,-0.003,0.002,-0.006,-0.002,0.000,0.001,-0.003,0.010,-0.004,0.003
A23 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
A23 teach_family name=fbelvak conf=1.000 centroid=0.000,0.003,0.001,-0.002,0.002,0.001,0.001,-0.001,-0.004,0.001,0.000,0.001,0.007,-0.006,-0.001,-0.010,-0.004,0.006,0.001,-0.000,-0.000,-0.000,-0.003,0.001,-0.006,-0.001,0.000,0.002,-0.002,0.009,-0.004,0.003
A23 teach_family name=flo conf=1.000 centroid=0.000,0.003,0.002,-0.001,0.003,0.001,0.002,-0.001,-0.003,0.001,0.000,0.002,0.008,-0.006,-0.001,-0.010,-0.003,0.005,0.000,-0.001,0.001,0.000,-0.003,0.002,-0.006,-0.002,0.000,0.001,-0.003,0.010,-0.004,0.003
A22 teach_family name=ftolrin conf=1.000 centroid=0.000,0.001,0.001,0.000,0.003,0.003,0.001,-0.000,-0.004,0.000,-0.000,-0.002,0.007,-0.006,0.001,-0.008,-0.003,0.005,-0.002,-0.000,0.000,-0.000,-0.004,0.001,-0.004,-0.002,-0.001,0.001,-0.003,0.008,-0.002,0.001
A22 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
A22 teach_family name=fsulo conf=1.000 centroid=0.000,0.002,0.001,-0.000,0.002,0.002,0.002,0.000,-0.004,0.001,-0.000,-0.002,0.006,-0.005,0.001,-0.009,-0.003,0.005,-0.001,0.000,0.000,-0.001,-0.004,0.001,-0.004,-0.001,-0.001,0.000,-0.003,0.009,-0.002,0.001
A25 teach_family name=fmuk conf=1.000 centroid=-0.000,0.003,0.002,-0.001,0.001,0.000,0.000,0.002,-0.005,-0.001,-0.000,-0.003,0.007,-0.006,-0.000,-0.009,-0.002,0.008,-0.003,-0.002,0.001,-0.001,-0.003,-0.001,-0.006,0.001,-0.001,-0.002,0.000,0.006,-0.003,0.002
A25 teach_family name=ftolrin conf=1.000 centroid=0.000,0.001,0.001,0.000,0.003,0.003,0.001,-0.000,-0.004,0.000,-0.000,-0.002,0.007,-0.006,0.001,-0.008,-0.003,0.005,-0.002,-0.000,0.000,-0.000,-0.004,0.001,-0.004,-0.002,-0.001,0.001,-0.003,0.008,-0.002,0.001
A25 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
A10 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
A10 teach_family name=fbelvak conf=1.000 centroid=0.000,0.003,0.001,-0.002,0.002,0.001,0.001,-0.001,-0.004,0.001,0.000,0.001,0.007,-0.006,-0.001,-0.010,-0.004,0.006,0.001,-0.000,-0.000,-0.000,-0.003,0.001,-0.006,-0.001,0.000,0.002,-0.002,0.009,-0.004,0.003
A10 teach_family name=flo conf=1.000 centroid=0.000,0.003,0.002,-0.001,0.003,0.001,0.002,-0.001,-0.003,0.001,0.000,0.002,0.008,-0.006,-0.001,-0.010,-0.003,0.005,0.000,-0.001,0.001,0.000,-0.003,0.002,-0.006,-0.002,0.000,0.001,-0.003,0.010,-0.004,0.003
A5 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
A5 teach_family name=fbelvak conf=1.000 centroid=0.000,0.003,0.001,-0.002,0.002,0.001,0.001,-0.001,-0.004,0.001,0.000,0.001,0.007,-0.006,-0.001,-0.010,-0.004,0.006,0.001,-0.000,-0.000,-0.000,-0.003,0.001,-0.006,-0.001,0.000,0.002,-0.002,0.009,-0.004,0.003
A5 teach_family name=flo conf=1.000 centroid=0.000,0.003,0.002,-0.001,0.003,0.001,0.002,-0.001,-0.003,0.001,0.000,0.002,0.008,-0.006,-0.001,-0.010,-0.003,0.005,0.000,-0.001,0.001,0.000,-0.003,0.002,-0.006,-0.002,0.000,0.001,-0.003,0.010,-0.004,0.003
A24 teach_family name=ftolrin conf=1.000 centroid=0.000,0.001,0.001,0.000,0.003,0.003,0.001,-0.000,-0.004,0.000,-0.000,-0.002,0.007,-0.006,0.001,-0.008,-0.003,0.005,-0.002,-0.000,0.000,-0.000,-0.004,0.001,-0.004,-0.002,-0.001,0.001,-0.003,0.008,-0.002,0.001
A24 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
A24 teach_family name=fsulo conf=1.000 centroid=0.000,0.002,0.001,-0.000,0.002,0.002,0.002,0.000,-0.004,0.001,-0.000,-0.002,0.006,-0.005,0.001,-0.009,-0.003,0.005,-0.001,0.000,0.000,-0.001,-0.004,0.001,-0.004,-0.001,-0.001,0.000,-0.003,0.009,-0.002,0.001
A22 teach_family name=ftolrin conf=1.000 centroid=0.000,0.001,0.001,0.000,0.003,0.003,0.001,-0.000,-0.004,0.000,-0.000,-0.002,0.007,-0.006,0.001,-0.008,-0.003,0.005,-0.002,-0.000,0.000,-0.000,-0.004,0.001,-0.004,-0.002,-0.001,0.001,-0.003,0.008,-0.002,0.001
A22 teach_family name=flovak conf=1.000 centroid=0.001,0.017,-0.032,-0.022,0.005,0.034,-0.033,0.001,-0.011,-0.027,0.032,0.040,0.023,0.032,0.010,-0.000,0.000,0.030,0.025,0.014,-0.025,-0.009,0.003,-0.013,-0.014,-0.011,0.001,-0.018,-0.030,0.016,-0.006,-0.010
